camera_id,image_id,car_count,bus_count,truck_count,motorcycle_count,vehicle_count,congestion_level,model_name,conf,imgsz,analyzed_at
TCM135,TCM135_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:13
TCM135,TCM135_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:13
TCM135,TCM135_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:13
TCM136,TCM136_0,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:13
TCM136,TCM136_1,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:14
TCM136,TCM136_2,9,0,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:14
TCM137,TCM137_0,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:14
TCM137,TCM137_1,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:14
TCM137,TCM137_2,6,0,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:15
TCM137,TCM137_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:15
TCM138,TCM138_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:15
TCM138,TCM138_1,5,0,1,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:15
TCM138,TCM138_2,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:15
TCM138,TCM138_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:16
TCM139,TCM139_0,10,0,1,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:16
TCM139,TCM139_1,2,0,1,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:16
TCM139,TCM139_2,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:17
TCM139,TCM139_3,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:17
TCM140,TCM140_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:17
TCM140,TCM140_1,10,0,0,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:17
TCM140,TCM140_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:18
TCM140,TCM140_3,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:18
TCM141,TCM141_0,8,0,0,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:18
TCM141,TCM141_1,8,0,0,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:18
TCM141,TCM141_2,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:19
TCM142,TCM142_0,14,0,0,0,14,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:19
TCM142,TCM142_1,14,0,0,0,14,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:19
TCM142,TCM142_2,15,0,0,0,15,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:19
TCM142,TCM142_3,6,0,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:19
TCM143,TCM143_0,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:20
TCM143,TCM143_1,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:20
TCM143,TCM143_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:20
TCM144,TCM144_0,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:20
TCM144,TCM144_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:21
TCM144,TCM144_2,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:21
TCM144,TCM144_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:21
TCM145,TCM145_0,11,0,0,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:22
TCM145,TCM145_1,10,0,1,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:22
TCM145,TCM145_2,6,0,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:22
TCM145,TCM145_3,12,0,0,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:22
TCM146,TCM146_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:23
TCM146,TCM146_1,6,0,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:23
TCM146,TCM146_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:23
TCM146,TCM146_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:23
TCM147,TCM147_0,10,0,0,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:24
TCM147,TCM147_1,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:24
TCM147,TCM147_2,13,0,2,0,15,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:24
TCM147,TCM147_3,8,0,0,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:24
TCM148,TCM148_0,6,0,1,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:24
TCM148,TCM148_1,11,0,0,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:25
TCM148,TCM148_2,11,0,0,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:25
TCM148,TCM148_3,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:25
TCM149,TCM149_0,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:25
TCM149,TCM149_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:26
TCM149,TCM149_2,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:26
TCM149,TCM149_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:26
TCM150,TCM150_0,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:26
TCM150,TCM150_1,10,0,0,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:26
TCM150,TCM150_2,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:27
TCM150,TCM150_3,10,0,0,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:27
TCM151,TCM151_0,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:27
TCM151,TCM151_1,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:28
TCM151,TCM151_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:28
TCM151,TCM151_3,9,0,1,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:28
TCM152,TCM152_0,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:28
TCM152,TCM152_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:29
TCM153,TCM153_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:29
TCM153,TCM153_1,6,0,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:29
TCM153,TCM153_2,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:29
TCM153,TCM153_3,2,0,1,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:30
TCM154,TCM154_0,10,0,2,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:30
TCM154,TCM154_1,10,0,0,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:30
TCM154,TCM154_2,15,0,1,0,16,red,yolo26n.pt,0.4,1280,2026-06-01T18:26:30
TCM154,TCM154_3,9,0,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:31
TCM155,TCM155_0,0,0,2,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:31
TCM155,TCM155_1,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:31
TCM155,TCM155_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:31
TCM155,TCM155_3,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:32
TCM156,TCM156_0,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:32
TCM156,TCM156_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:32
TCM156,TCM156_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:32
TCM156,TCM156_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:33
TCM157,TCM157_0,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:33
TCM157,TCM157_1,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:33
TCM157,TCM157_2,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:33
TCM157,TCM157_3,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:34
TCM158,TCM158_0,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:34
TCM158,TCM158_1,12,0,0,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:34
TCM158,TCM158_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:35
TCM158,TCM158_3,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:35
TCM159,TCM159_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:35
TCM159,TCM159_1,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:35
TCM159,TCM159_2,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:35
TCM159,TCM159_3,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:36
TCM160,TCM160_0,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:36
TCM160,TCM160_1,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:36
TCM160,TCM160_2,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:36
TCM160,TCM160_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:37
TCM161,TCM161_0,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:37
TCM161,TCM161_1,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:37
TCM161,TCM161_2,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:37
TCM161,TCM161_3,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:38
TCM162,TCM162_0,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:38
TCM162,TCM162_1,8,0,0,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:38
TCM162,TCM162_2,6,0,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:39
TCM162,TCM162_3,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:39
TCM163,TCM163_0,6,0,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:39
TCM163,TCM163_1,4,1,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:39
TCM163,TCM163_2,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:40
TCM163,TCM163_3,5,1,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:40
TCM164,TCM164_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:40
TCM164,TCM164_1,9,0,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:40
TCM164,TCM164_2,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:41
TCM164,TCM164_3,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:41
TCM165,TCM165_0,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:41
TCM165,TCM165_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:41
TCM165,TCM165_2,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:42
TCM165,TCM165_3,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:42
TCM166,TCM166_0,3,0,1,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:42
TCM166,TCM166_1,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:42
TCM166,TCM166_2,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:42
TCM166,TCM166_3,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:43
TCM167,TCM167_0,2,1,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:43
TCM167,TCM167_1,2,1,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:43
TCM167,TCM167_2,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:44
TCM167,TCM167_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:44
TCM168,TCM168_0,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:44
TCM168,TCM168_1,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:44
TCM168,TCM168_2,4,0,0,1,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:45
TCM168,TCM168_3,1,0,1,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:45
TCM169,TCM169_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:45
TCM169,TCM169_1,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:45
TCM169,TCM169_2,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:46
TCM169,TCM169_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:46
TCM170,TCM170_0,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:46
TCM170,TCM170_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:46
TCM170,TCM170_2,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:47
TCM170,TCM170_3,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:47
TCM171,TCM171_0,7,0,1,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:47
TCM171,TCM171_1,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:47
TCM171,TCM171_2,6,0,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:48
TCM171,TCM171_3,15,0,0,0,15,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:48
TCM172,TCM172_0,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:48
TCM172,TCM172_1,8,0,0,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:48
TCM172,TCM172_2,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:48
TCM172,TCM172_3,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:49
TCM173,TCM173_0,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:49
TCM173,TCM173_1,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:49
TCM173,TCM173_2,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:50
TCM173,TCM173_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:50
TCM174,TCM174_0,15,0,0,0,15,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:50
TCM174,TCM174_1,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:50
TCM174,TCM174_2,11,1,0,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:51
TCM174,TCM174_3,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:51
TCM175,TCM175_0,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:51
TCM175,TCM175_1,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:51
TCM175,TCM175_2,11,0,0,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:52
TCM175,TCM175_3,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:52
TCM176,TCM176_0,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:52
TCM176,TCM176_1,3,1,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:52
TCM176,TCM176_2,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:53
TCM176,TCM176_3,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:53
TCM177,TCM177_0,12,0,0,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:53
TCM177,TCM177_1,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:53
TCM177,TCM177_2,9,0,1,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:53
TCM177,TCM177_3,13,0,0,0,13,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:54
TCM178,TCM178_0,10,0,0,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:54
TCM178,TCM178_1,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:54
TCM178,TCM178_2,5,0,5,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:55
TCM178,TCM178_3,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:55
TCM179,TCM179_0,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:55
TCM179,TCM179_1,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:55
TCM179,TCM179_2,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:56
TCM179,TCM179_3,8,0,0,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:56
TCM180,TCM180_0,9,1,0,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:56
TCM180,TCM180_1,12,0,1,0,13,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:56
TCM180,TCM180_2,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:57
TCM180,TCM180_3,10,1,1,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:57
TCM181,TCM181_0,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:57
TCM181,TCM181_1,7,0,1,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:57
TCM181,TCM181_2,12,0,1,0,13,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:57
TCM181,TCM181_3,15,0,1,0,16,red,yolo26n.pt,0.4,1280,2026-06-01T18:26:58
TCM182,TCM182_0,7,0,1,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:58
TCM182,TCM182_1,14,0,0,0,14,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:58
TCM182,TCM182_2,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:58
TCM182,TCM182_3,14,0,0,0,14,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:26:59
TCM183,TCM183_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:59
TCM183,TCM183_1,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:59
TCM183,TCM183_2,1,0,1,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:26:59
TCM183,TCM183_3,6,0,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:00
TCM184,TCM184_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:00
TCM184,TCM184_1,2,0,0,0,2,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:00
TCM184,TCM184_2,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:00
TCM184,TCM184_3,11,0,0,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:01
TCM185,TCM185_0,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:01
TCM185,TCM185_1,8,0,0,0,8,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:01
TCM185,TCM185_2,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:01
TCM185,TCM185_3,13,0,0,0,13,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:02
TCM186,TCM186_0,6,0,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:02
TCM186,TCM186_1,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:02
TCM186,TCM186_2,4,0,1,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:02
TCM186,TCM186_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:03
TCM187,TCM187_0,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:03
TCM187,TCM187_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:03
TCM187,TCM187_2,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:03
TCM187,TCM187_3,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:04
TCM188,TCM188_0,16,0,0,0,16,red,yolo26n.pt,0.4,1280,2026-06-01T18:27:04
TCM188,TCM188_1,10,0,0,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:04
TCM188,TCM188_2,13,0,0,0,13,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:04
TCM188,TCM188_3,2,1,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:04
TCM189,TCM189_0,11,0,1,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:05
TCM189,TCM189_1,9,0,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:05
TCM189,TCM189_2,22,1,1,0,24,red,yolo26n.pt,0.4,1280,2026-06-01T18:27:05
TCM189,TCM189_3,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:06
TCM190,TCM190_0,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:06
TCM190,TCM190_1,10,0,0,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:06
TCM190,TCM190_2,2,1,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:06
TCM190,TCM190_3,13,0,0,0,13,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:07
TCM191,TCM191_0,4,0,0,0,4,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:07
TCM191,TCM191_1,10,0,0,0,10,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:07
TCM191,TCM191_2,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:08
TCM191,TCM191_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:08
TCM192,TCM192_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:08
TCM193,TCM193_0,9,0,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:08
TCM193,TCM193_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:09
TCM193,TCM193_2,9,0,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:09
TCM193,TCM193_3,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:09
TCM199,TCM199_0,3,0,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:09
TCM199,TCM199_1,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:10
TCM199,TCM199_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:10
TCM200,TCM200_0,8,0,2,1,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:10
TCM200,TCM200_1,5,0,1,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:10
TCM200,TCM200_2,8,1,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:11
TCM200,TCM200_3,6,0,0,0,6,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:11
TCM201,TCM201_0,12,0,0,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:11
TCM201,TCM201_1,15,1,0,0,16,red,yolo26n.pt,0.4,1280,2026-06-01T18:27:11
TCM201,TCM201_2,12,0,0,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:12
TCM201,TCM201_3,14,0,0,0,14,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:12
TCM202,TCM202_0,9,0,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:12
TCM202,TCM202_1,11,0,1,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:13
TCM202,TCM202_2,5,0,0,0,5,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:13
TCM202,TCM202_3,11,0,0,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:13
TCM203,TCM203_0,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:13
TCM203,TCM203_1,11,0,0,0,11,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:14
TCM203,TCM203_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:14
TCM203,TCM203_3,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:14
TCM204,TCM204_0,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:14
TCM204,TCM204_1,2,1,0,0,3,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:14
TCM204,TCM204_2,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:15
TCM204,TCM204_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:15
TCM205,TCM205_0,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:15
TCM205,TCM205_1,7,0,0,0,7,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:15
TCM205,TCM205_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:16
TCM205,TCM205_3,13,0,0,0,13,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:16
TCM206,TCM206_0,12,0,0,0,12,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:16
TCM206,TCM206_1,1,0,0,0,1,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:16
TCM206,TCM206_2,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:17
TCM206,TCM206_3,0,0,0,0,0,green,yolo26n.pt,0.4,1280,2026-06-01T18:27:17
TCM207,TCM207_0,9,0,0,0,9,yellow,yolo26n.pt,0.4,1280,2026-06-01T18:27:17
